,Service_Year,OMH_Region_Code,OMH_Region_Label,County_Label,Age_Group,Rate_Code_Group,Recipient_Count_By_County,Count_Of_Recipients_By_Rate_Code_Group_And_County,Units_Total,Paid_Claim_Total
4250,2010,1,Western NY,Erie,ADULT,Psychiatric Inpatient,13429,1267,23393,14480553
4251,2010,1,Western NY,Erie,ADULT,Psychiatric Inpatient OMH,13429,45,9319,7973672
4252,2010,1,Western NY,Erie,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),13429,579,5521,8444745
4253,2010,1,Western NY,Erie,ADULT,"Targeted Case Management (ICM, BCM, SCM)",13429,1021,6946,2697783
4254,2010,1,Western NY,Erie,CHILD,Clinic Treatment,4849,4391,54870,6984781
4255,2010,1,Western NY,Erie,CHILD,Community Residence,4849,23,106,755822
4256,2010,1,Western NY,Erie,CHILD,Comprehensive Psychiatric Emergency Program,4849,177,260,130803
4257,2010,1,Western NY,Erie,CHILD,Day Treatment,4849,123,11398,2286770
4258,2010,1,Western NY,Erie,CHILD,Family Based Treatment/Teaching Family Home,4849,5,46,250337
4259,2010,1,Western NY,Erie,CHILD,Home and Community Based Services Waiver (HCBS),4849,131,852,2229515
4260,2010,1,Western NY,Erie,CHILD,Psychiatric Inpatient,4849,141,2385,1607039
4261,2010,1,Western NY,Erie,CHILD,Psychiatric Inpatient OMH,4849,141,10520,13031144
4262,2010,1,Western NY,Erie,CHILD,Residential Treatment Facility,4849,91,19657,9046282
4263,2010,1,Western NY,Erie,CHILD,"Targeted Case Management (ICM, BCM, SCM)",4849,299,1431,774602
4264,2010,1,Western NY,Genesee,ADULT,Clinic Treatment,884,689,5508,953079
4265,2010,1,Western NY,Genesee,ADULT,Community Residence,884,152,1474,3484507
4266,2010,1,Western NY,Genesee,ADULT,Continuing Day Treatment,884,89,7721,706231
4267,2010,1,Western NY,Genesee,ADULT,"Targeted Case Management (ICM, BCM, SCM)",884,124,817,308690
4268,2010,1,Western NY,Genesee,CHILD,Clinic Treatment,349,342,2671,438962
4269,2010,1,Western NY,Genesee,CHILD,"Targeted Case Management (ICM, BCM, SCM)",349,27,164,74292
4270,2010,1,Western NY,Livingston,ADULT,Clinic Treatment,758,742,6172,1087047
4271,2010,1,Western NY,Livingston,ADULT,"Targeted Case Management (ICM, BCM, SCM)",758,65,283,118809
4272,2010,1,Western NY,Livingston,CHILD,Clinic Treatment,318,310,2111,337309
4273,2010,1,Western NY,Livingston,CHILD,"Targeted Case Management (ICM, BCM, SCM)",318,27,137,62195
4274,2010,1,Western NY,Monroe,ADULT,Assertive Community Treatment,13548,63,547,804676
4275,2010,1,Western NY,Monroe,ADULT,Clinic Treatment,13548,11865,117390,12786208
4276,2010,1,Western NY,Monroe,ADULT,Community Residence,13548,453,3770,8427776
4277,2010,1,Western NY,Monroe,ADULT,Comprehensive Psychiatric Emergency Program,13548,905,1462,748224
4278,2010,1,Western NY,Monroe,ADULT,Continuing Day Treatment,13548,354,9204,757020
4279,2010,1,Western NY,Monroe,ADULT,Intensive Psychiatric Rehabilitation Treatment,13548,418,15039,1536260
4280,2010,1,Western NY,Monroe,ADULT,Partial Hospitalization,13548,600,3653,460472
4281,2010,1,Western NY,Monroe,ADULT,Personalized Recovery Oriented Services,13548,891,9040,3040901
4282,2010,1,Western NY,Monroe,ADULT,Psychiatric Inpatient,13548,1044,13540,9944007
4283,2010,1,Western NY,Monroe,ADULT,Psychiatric Inpatient OMH,13548,51,8802,7550376
4284,2010,1,Western NY,Monroe,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),13548,86,662,1011474
4285,2010,1,Western NY,Monroe,ADULT,"Targeted Case Management (ICM, BCM, SCM)",13548,1364,10516,4667040
4286,2010,1,Western NY,Monroe,CHILD,Clinic Treatment,3975,3205,28236,3883554
4287,2010,1,Western NY,Monroe,CHILD,Community Residence,3975,15,76,490744
4288,2010,1,Western NY,Monroe,CHILD,Comprehensive Psychiatric Emergency Program,3975,214,322,161114
4289,2010,1,Western NY,Monroe,CHILD,Day Treatment,3975,278,34376,3052398
4290,2010,1,Western NY,Monroe,CHILD,Family Based Treatment/Teaching Family Home,3975,23,170,847910
4291,2010,1,Western NY,Monroe,CHILD,Home and Community Based Services Waiver (HCBS),3975,303,43120,6234746
4292,2010,1,Western NY,Monroe,CHILD,Partial Hospitalization,3975,101,1033,181573
4293,2010,1,Western NY,Monroe,CHILD,Psychiatric Inpatient,3975,123,2208,1707793
4294,2010,1,Western NY,Monroe,CHILD,Psychiatric Inpatient OMH,3975,54,3417,4231528
4295,2010,1,Western NY,Monroe,CHILD,Residential Treatment Facility,3975,190,27037,12950257
4296,2010,1,Western NY,Monroe,CHILD,"Targeted Case Management (ICM, BCM, SCM)",3975,215,1615,804840
4297,2010,1,Western NY,Niagara,ADULT,Clinic Treatment,3753,3364,28919,2573855
4298,2010,1,Western NY,Niagara,ADULT,Community Residence,3753,98,816,1510555
4299,2010,1,Western NY,Niagara,ADULT,Continuing Day Treatment,3753,171,10134,1028554
4300,2010,1,Western NY,Niagara,ADULT,Intensive Psychiatric Rehabilitation Treatment,3753,63,2531,206816
4301,2010,1,Western NY,Niagara,ADULT,Personalized Recovery Oriented Services,3753,93,332,153677
4302,2010,1,Western NY,Niagara,ADULT,Psychiatric Inpatient,3753,413,4286,4139002
4303,2010,1,Western NY,Niagara,ADULT,"Targeted Case Management (ICM, BCM, SCM)",3753,650,4944,1625190
4304,2010,1,Western NY,Niagara,CHILD,Clinic Treatment,1755,1739,21802,2098209
4305,2010,1,Western NY,Niagara,CHILD,Community Residence,1755,13,62,628526
4306,2010,1,Western NY,Niagara,CHILD,"Targeted Case Management (ICM, BCM, SCM)",1755,125,944,469537
4307,2010,1,Western NY,Ontario,ADULT,Assertive Community Treatment,1029,47,400,450486
4308,2010,1,Western NY,Ontario,ADULT,Clinic Treatment,1029,662,6140,967988
4309,2010,1,Western NY,Ontario,ADULT,Community Residence,1029,173,1354,3646861
4310,2010,1,Western NY,Ontario,ADULT,Comprehensive Psychiatric Emergency Program,1029,127,195,41365
4311,2010,1,Western NY,Ontario,ADULT,Continuing Day Treatment,1029,44,1214,69174
4312,2010,1,Western NY,Ontario,ADULT,Psychiatric Inpatient,1029,95,608,431677
4313,2010,1,Western NY,Ontario,ADULT,"Targeted Case Management (ICM, BCM, SCM)",1029,164,963,296873
4314,2010,1,Western NY,Ontario,CHILD,Clinic Treatment,192,140,1491,322089
4315,2010,1,Western NY,Ontario,CHILD,Community Residence,192,8,26,59953
4316,2010,1,Western NY,Ontario,CHILD,Comprehensive Psychiatric Emergency Program,192,43,67,8956
4317,2010,1,Western NY,Ontario,CHILD,Psychiatric Inpatient,192,1,6,4257
4318,2010,1,Western NY,Ontario,CHILD,"Targeted Case Management (ICM, BCM, SCM)",192,14,85,49895
4319,2010,1,Western NY,Orleans,ADULT,Clinic Treatment,397,319,1345,511322
4320,2010,1,Western NY,Orleans,ADULT,Community Residence,397,15,136,377632
4321,2010,1,Western NY,Orleans,ADULT,Continuing Day Treatment,397,37,3847,416500
4322,2010,1,Western NY,Orleans,ADULT,Psychiatric Inpatient,397,44,540,325702
4323,2010,1,Western NY,Orleans,ADULT,"Targeted Case Management (ICM, BCM, SCM)",397,38,204,89328
4324,2010,1,Western NY,Orleans,CHILD,Clinic Treatment,186,175,866,338083
4325,2010,1,Western NY,Orleans,CHILD,"Targeted Case Management (ICM, BCM, SCM)",186,27,153,76941
4326,2010,1,Western NY,Schuyler,ADULT,Assertive Community Treatment,354,48,385,584607
4327,2010,1,Western NY,Schuyler,ADULT,Clinic Treatment,354,306,2768,532066
4328,2010,1,Western NY,Schuyler,ADULT,"Targeted Case Management (ICM, BCM, SCM)",354,21,122,43066
4329,2010,1,Western NY,Schuyler,CHILD,Clinic Treatment,215,215,2122,420729
4330,2010,1,Western NY,Schuyler,CHILD,"Targeted Case Management (ICM, BCM, SCM)",215,30,177,78627
4331,2010,1,Western NY,Seneca,ADULT,Clinic Treatment,452,356,4491,611376
4332,2010,1,Western NY,Seneca,ADULT,Community Residence,452,26,116,920867
4333,2010,1,Western NY,Seneca,ADULT,"Targeted Case Management (ICM, BCM, SCM)",452,105,661,232405
4334,2010,1,Western NY,Seneca,CHILD,Clinic Treatment,266,247,2905,356719
4335,2010,1,Western NY,Seneca,CHILD,"Targeted Case Management (ICM, BCM, SCM)",266,19,114,40242
4336,2010,1,Western NY,Steuben,ADULT,Clinic Treatment,1544,1182,9324,1172820
4337,2010,1,Western NY,Steuben,ADULT,Community Residence,1544,102,689,1452766
4338,2010,1,Western NY,Steuben,ADULT,Continuing Day Treatment,1544,240,14013,1232387
4339,2010,1,Western NY,Steuben,ADULT,Psychiatric Inpatient,1544,277,1705,1311529
4340,2010,1,Western NY,Steuben,ADULT,"Targeted Case Management (ICM, BCM, SCM)",1544,42,309,136455
4341,2010,1,Western NY,Steuben,CHILD,Clinic Treatment,1138,852,8280,1080486
4342,2010,1,Western NY,Steuben,CHILD,Community Residence,1138,28,174,1765773
4343,2010,1,Western NY,Steuben,CHILD,Day Treatment,1138,50,4481,416030
4344,2010,1,Western NY,Steuben,CHILD,Family Based Treatment/Teaching Family Home,1138,37,263,1270441
4345,2010,1,Western NY,Steuben,CHILD,Home and Community Based Services Waiver (HCBS),1138,153,15789,2893455
4346,2010,1,Western NY,Steuben,CHILD,Psychiatric Inpatient,1138,125,897,697565
4347,2010,1,Western NY,Steuben,CHILD,"Targeted Case Management (ICM, BCM, SCM)",1138,82,477,211437
4348,2010,1,Western NY,Tioga,ADULT,Clinic Treatment,498,472,7667,1239426
4349,2010,1,Western NY,Tioga,ADULT,Community Residence,498,38,217,575023
4350,2010,1,Western NY,Tioga,ADULT,"Targeted Case Management (ICM, BCM, SCM)",498,21,190,67070
4351,2010,1,Western NY,Tioga,CHILD,Clinic Treatment,280,280,3516,614784
4352,2010,1,Western NY,Tompkins,ADULT,Clinic Treatment,1303,1190,12544,1775008
4353,2010,1,Western NY,Tompkins,ADULT,Continuing Day Treatment,1303,91,5009,369284
4354,2010,1,Western NY,Tompkins,ADULT,Psychiatric Inpatient,1303,110,1106,659480
4355,2010,1,Western NY,Tompkins,ADULT,"Targeted Case Management (ICM, BCM, SCM)",1303,146,1306,560000
4356,2010,1,Western NY,Tompkins,CHILD,Clinic Treatment,562,497,5361,645807
4357,2010,1,Western NY,Tompkins,CHILD,Day Treatment,562,45,4533,546781
4358,2010,1,Western NY,Tompkins,CHILD,Psychiatric Inpatient,562,42,323,202920
4359,2010,1,Western NY,Tompkins,CHILD,"Targeted Case Management (ICM, BCM, SCM)",562,15,132,77484
4360,2010,1,Western NY,Wayne,ADULT,Clinic Treatment,1232,1003,9712,1633961
4361,2010,1,Western NY,Wayne,ADULT,Continuing Day Treatment,1232,237,8299,611705
4362,2010,1,Western NY,Wayne,ADULT,Psychiatric Inpatient,1232,118,1156,817227
4363,2010,1,Western NY,Wayne,ADULT,"Targeted Case Management (ICM, BCM, SCM)",1232,107,635,282231
4364,2010,1,Western NY,Wayne,CHILD,Clinic Treatment,530,466,5182,848254
4365,2010,1,Western NY,Wayne,CHILD,Community Residence,530,12,95,971192
4366,2010,1,Western NY,Wayne,CHILD,Day Treatment,530,52,2346,834509
4367,2010,1,Western NY,Wayne,CHILD,"Targeted Case Management (ICM, BCM, SCM)",530,25,157,88813
4368,2010,1,Western NY,Wyoming,ADULT,Clinic Treatment,524,409,3978,477454
4369,2010,1,Western NY,Wyoming,ADULT,Continuing Day Treatment,524,77,5620,349645
4370,2010,1,Western NY,Wyoming,ADULT,Psychiatric Inpatient,524,93,913,692364
4371,2010,1,Western NY,Wyoming,CHILD,Clinic Treatment,253,253,2157,244163
4372,2010,1,Western NY,Yates,ADULT,Clinic Treatment,248,123,833,60587
4373,2010,1,Western NY,Yates,ADULT,Continuing Day Treatment,248,50,3063,168839
4374,2010,1,Western NY,Yates,ADULT,Psychiatric Inpatient,248,75,412,275937
4375,2010,1,Western NY,Yates,ADULT,"Targeted Case Management (ICM, BCM, SCM)",248,28,234,82602
4377,2010,1,Western NY,Yates,CHILD,Day Treatment,217,45,1133,408048
4378,2010,1,Western NY,Yates,CHILD,"Targeted Case Management (ICM, BCM, SCM)",217,13,105,37065
4379,2010,2,Central NY,Broome,ADULT,Assertive Community Treatment,2757,68,653,910852
4380,2010,2,Central NY,Broome,ADULT,Clinic Treatment,2757,2011,17184,2370524
4381,2010,2,Central NY,Broome,ADULT,Community Residence,2757,109,781,1720759
4382,2010,2,Central NY,Broome,ADULT,Comprehensive Psychiatric Emergency Program,2757,289,368,190883
4383,2010,2,Central NY,Broome,ADULT,Intensive Psychiatric Rehabilitation Treatment,2757,19,361,39223
4384,2010,2,Central NY,Broome,ADULT,Psychiatric Inpatient,2757,339,5872,3510115
4385,2010,2,Central NY,Broome,ADULT,Psychiatric Inpatient OMH,2757,37,6808,5770419
4386,2010,2,Central NY,Broome,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),2757,321,3187,4874031
4387,2010,2,Central NY,Broome,ADULT,"Targeted Case Management (ICM, BCM, SCM)",2757,319,2437,917674
4388,2010,2,Central NY,Broome,CHILD,Clinic Treatment,822,563,5199,1063733
4389,2010,2,Central NY,Broome,CHILD,Community Residence,822,12,103,962390
4390,2010,2,Central NY,Broome,CHILD,Comprehensive Psychiatric Emergency Program,822,139,173,85793
4391,2010,2,Central NY,Broome,CHILD,Day Treatment,822,37,3471,420337
4392,2010,2,Central NY,Broome,CHILD,Home and Community Based Services Waiver (HCBS),822,41,2997,814075
4393,2010,2,Central NY,Broome,CHILD,Psychiatric Inpatient,822,2,16,10819
4394,2010,2,Central NY,Broome,CHILD,Psychiatric Inpatient OMH,822,134,3806,5031100
4395,2010,2,Central NY,Broome,CHILD,"Targeted Case Management (ICM, BCM, SCM)",822,146,744,391800
4396,2010,2,Central NY,Cayuga,ADULT,Clinic Treatment,1068,1005,12281,1708235
4397,2010,2,Central NY,Cayuga,ADULT,Community Residence,1068,59,382,627513
4398,2010,2,Central NY,Cayuga,ADULT,Continuing Day Treatment,1068,72,2559,247303
4399,2010,2,Central NY,Cayuga,ADULT,Intensive Psychiatric Rehabilitation Treatment,1068,42,1871,273910
4400,2010,2,Central NY,Cayuga,ADULT,Psychiatric Inpatient,1068,114,1519,830970
4401,2010,2,Central NY,Cayuga,ADULT,"Targeted Case Management (ICM, BCM, SCM)",1068,90,668,348416
4402,2010,2,Central NY,Cayuga,CHILD,Clinic Treatment,552,435,5778,868666
4403,2010,2,Central NY,Cayuga,CHILD,Community Residence,552,2,5,8248
4404,2010,2,Central NY,Cayuga,CHILD,Day Treatment,552,33,2672,267437
4405,2010,2,Central NY,Cayuga,CHILD,Family Based Treatment/Teaching Family Home,552,30,207,1080942
4406,2010,2,Central NY,Cayuga,CHILD,Residential Treatment Facility,552,66,13928,7468243
4407,2010,2,Central NY,Cayuga,CHILD,"Targeted Case Management (ICM, BCM, SCM)",552,40,208,100334
4408,2010,2,Central NY,Chenango,ADULT,Clinic Treatment,667,666,9419,1568120
4409,2010,2,Central NY,Chenango,ADULT,Community Residence,667,15,119,337334
4410,2010,2,Central NY,Chenango,CHILD,Clinic Treatment,358,330,2940,507427
4411,2010,2,Central NY,Chenango,CHILD,Community Residence,358,1,2,5668
4412,2010,2,Central NY,Chenango,CHILD,Residential Treatment Facility,358,31,6564,3222920
4413,2010,2,Central NY,Clinton,ADULT,Clinic Treatment,1440,1068,8114,1483951
4414,2010,2,Central NY,Clinton,ADULT,Community Residence,1440,52,390,827374
4415,2010,2,Central NY,Clinton,ADULT,Personalized Recovery Oriented Services,1440,275,3492,1124061
4416,2010,2,Central NY,Clinton,ADULT,Psychiatric Inpatient,1440,229,2062,2346585
4417,2010,2,Central NY,Clinton,ADULT,"Targeted Case Management (ICM, BCM, SCM)",1440,158,1029,471037
4418,2010,2,Central NY,Clinton,CHILD,Clinic Treatment,734,623,6859,1335925
4419,2010,2,Central NY,Clinton,CHILD,Community Residence,734,3,10,21722
4420,2010,2,Central NY,Clinton,CHILD,Family Based Treatment/Teaching Family Home,734,21,205,1054470
4421,2010,2,Central NY,Clinton,CHILD,Home and Community Based Services Waiver (HCBS),734,24,4844,524671
4422,2010,2,Central NY,Clinton,CHILD,Psychiatric Inpatient,734,101,964,1125424
4423,2010,2,Central NY,Clinton,CHILD,"Targeted Case Management (ICM, BCM, SCM)",734,84,428,217027
4424,2010,2,Central NY,Cortland,ADULT,Clinic Treatment,719,634,8916,1048465
4425,2010,2,Central NY,Cortland,ADULT,Community Residence,719,28,174,435375
4426,2010,2,Central NY,Cortland,ADULT,Continuing Day Treatment,719,57,4821,270891
4427,2010,2,Central NY,Cortland,ADULT,Psychiatric Inpatient,719,56,494,532478
4428,2010,2,Central NY,Cortland,ADULT,"Targeted Case Management (ICM, BCM, SCM)",719,63,425,192157
4429,2010,2,Central NY,Cortland,CHILD,Clinic Treatment,381,339,4241,426801
4430,2010,2,Central NY,Cortland,CHILD,Community Residence,381,1,3,7476
4431,2010,2,Central NY,Cortland,CHILD,Day Treatment,381,31,3941,311655
4432,2010,2,Central NY,Cortland,CHILD,Psychiatric Inpatient,381,8,31,36370
4433,2010,2,Central NY,Cortland,CHILD,"Targeted Case Management (ICM, BCM, SCM)",381,29,212,124444
4434,2010,2,Central NY,Delaware,ADULT,Clinic Treatment,646,637,4488,863667
4435,2010,2,Central NY,Delaware,ADULT,Community Residence,646,26,223,608973
4436,2010,2,Central NY,Delaware,ADULT,"Targeted Case Management (ICM, BCM, SCM)",646,33,180,79218
4437,2010,2,Central NY,Delaware,CHILD,Clinic Treatment,310,295,2234,419332
4438,2010,2,Central NY,Delaware,CHILD,Family Based Treatment/Teaching Family Home,310,19,34,163494
4439,2010,2,Central NY,Delaware,CHILD,"Targeted Case Management (ICM, BCM, SCM)",310,18,108,38124
4440,2010,2,Central NY,Essex,ADULT,Clinic Treatment,210,191,1276,316291
4441,2010,2,Central NY,Essex,ADULT,"Targeted Case Management (ICM, BCM, SCM)",210,53,308,146156
4442,2010,2,Central NY,Essex,CHILD,Clinic Treatment,235,217,1197,290295
4443,2010,2,Central NY,Essex,CHILD,Home and Community Based Services Waiver (HCBS),235,18,121,414960
4444,2010,2,Central NY,Essex,CHILD,"Targeted Case Management (ICM, BCM, SCM)",235,23,119,69853
4445,2010,2,Central NY,Franklin,ADULT,Clinic Treatment,961,927,7932,1509400
4446,2010,2,Central NY,Franklin,ADULT,Community Residence,961,44,314,788512
4447,2010,2,Central NY,Franklin,ADULT,Psychiatric Inpatient,961,23,191,107333
4448,2010,2,Central NY,Franklin,ADULT,"Targeted Case Management (ICM, BCM, SCM)",961,101,550,270506
4449,2010,2,Central NY,Franklin,CHILD,Clinic Treatment,414,395,3906,761862
4450,2010,2,Central NY,Franklin,CHILD,Community Residence,414,16,97,959076
4451,2010,2,Central NY,Franklin,CHILD,Home and Community Based Services Waiver (HCBS),414,23,144,643800
4452,2010,2,Central NY,Franklin,CHILD,Psychiatric Inpatient,414,1,1,331
4453,2010,2,Central NY,Franklin,CHILD,"Targeted Case Management (ICM, BCM, SCM)",414,65,416,199942
4454,2010,2,Central NY,Fulton,ADULT,Clinic Treatment,841,768,7768,1256556
4455,2010,2,Central NY,Fulton,ADULT,Community Residence,841,82,540,1345070
4456,2010,2,Central NY,Fulton,ADULT,Continuing Day Treatment,841,54,7734,558074
4457,2010,2,Central NY,Fulton,CHILD,Clinic Treatment,309,293,5013,489415
4458,2010,2,Central NY,Fulton,CHILD,Community Residence,309,3,9,18792
4459,2010,2,Central NY,Fulton,CHILD,Day Treatment,309,15,996,76642
4460,2010,2,Central NY,Fulton,CHILD,Family Based Treatment/Teaching Family Home,309,20,156,786228
4461,2010,2,Central NY,Herkimer,ADULT,Clinic Treatment,415,384,3162,651075
4462,2010,2,Central NY,Herkimer,ADULT,Community Residence,415,41,336,813781
4463,2010,2,Central NY,Herkimer,CHILD,Clinic Treatment,152,148,989,186626
4464,2010,2,Central NY,Herkimer,CHILD,Community Residence,152,2,3,7384
4465,2010,2,Central NY,Herkimer,CHILD,"Targeted Case Management (ICM, BCM, SCM)",152,9,86,50482
4466,2010,2,Central NY,Jefferson,ADULT,Clinic Treatment,1196,944,7852,621748
4467,2010,2,Central NY,Jefferson,ADULT,Community Residence,1196,97,751,1592874
4468,2010,2,Central NY,Jefferson,ADULT,Continuing Day Treatment,1196,66,3240,137653
4469,2010,2,Central NY,Jefferson,ADULT,Psychiatric Inpatient,1196,257,3001,1490715
4470,2010,2,Central NY,Jefferson,ADULT,"Targeted Case Management (ICM, BCM, SCM)",1196,103,633,282651
4471,2010,2,Central NY,Jefferson,CHILD,Clinic Treatment,579,488,3661,194324
4472,2010,2,Central NY,Jefferson,CHILD,Community Residence,579,14,87,782836
